,ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City,Day,Month,Revenue
669,670,Art Print,Posters and artwork,12.65,1.0,3867,792,0.01,777,2023-08-19,Sacramento,Saturday,August,9730.7595
670,671,Art Print,Posters and artwork,168.67,3.6,1397,553,0.13,1269,2023-11-17,Detroit,Friday,November,186216.7401
671,672,Framed Poster,Posters and artwork,306.94,4.4,2410,282,0.37,161,2024-01-04,Portland,Thursday,January,31132.924200000005
672,673,Canvas Print,Posters and artwork,301.13,2.6,4683,857,0.01,1887,2023-10-30,Queens,Monday,October,562549.9869
673,674,Art Print,Posters and artwork,23.65,3.5,4416,434,0.27,1431,2024-01-05,Pittsburgh,Friday,January,24705.499499999998
674,675,Framed Poster,Posters and artwork,483.0,1.2,2660,155,0.08,870,2023-09-06,New Orleans,Wednesday,September,386593.2
675,676,Framed Poster,Posters and artwork,44.0,1.4,1751,909,0.4,313,2023-07-16,Rochester,Sunday,July,8263.199999999999
676,677,Canvas Print,Posters and artwork,80.21,3.9,2686,847,0.5,439,2023-11-08,Atlanta,Wednesday,November,17606.094999999998
677,678,Art Print,Posters and artwork,341.42,3.7,194,662,0.0,122,2023-12-08,San Juan,Friday,December,41653.240000000005
678,679,Framed Poster,Posters and artwork,334.3,3.5,3814,990,0.02,395,2023-07-11,San Jose,Tuesday,July,129407.53000000001
679,680,Framed Poster,Posters and artwork,420.26,1.5,3629,799,0.41,1424,2023-12-26,Mesa,Tuesday,December,353085.64160000003
680,681,Soy Candle,Candles,460.01,3.6,2156,794,0.2,615,2023-09-30,Washington,Saturday,September,226324.91999999998
681,682,Beeswax Candle,Candles,156.4,4.6,1268,286,0.16,475,2024-03-21,Bonita Springs,Thursday,March,62403.600000000006
682,683,Soy Candle,Candles,16.32,3.2,935,908,0.48,290,2024-01-31,Bonita Springs,Wednesday,January,2461.056
683,684,Scented Candle,Candles,281.02,4.2,3861,961,0.3,507,2023-11-06,Albuquerque,Monday,November,99733.99799999999
684,685,Scented Candle,Candles,201.05,2.9,4703,586,0.41,565,2023-07-04,Minneapolis,Tuesday,July,67020.01750000002
685,686,Beeswax Candle,Candles,270.62,4.5,3603,557,0.23,1918,2024-04-15,San Jose,Monday,April,399667.8532
686,687,Scented Candle,Candles,159.81,2.6,3996,851,0.34,28,2024-02-21,Baton Rouge,Wednesday,February,2953.2888
687,688,Beeswax Candle,Candles,188.69,4.0,2756,474,0.06,211,2024-02-24,Reno,Saturday,February,37424.7746
688,689,Pillar Candle,Candles,379.2,4.5,4085,786,0.37,684,2023-12-24,Mission Viejo,Sunday,December,163404.864
689,690,Scented Candle,Candles,340.11,4.1,1499,51,0.25,876,2023-07-06,Worcester,Thursday,July,223452.27000000002
690,691,Beeswax Candle,Candles,106.16,1.5,857,751,0.14,1942,2023-08-18,Indianapolis,Friday,August,177299.93919999996
691,692,Scented Candle,Candles,275.27,1.3,4306,751,0.05,779,2023-11-18,Birmingham,Saturday,November,203713.56349999996
692,693,Beeswax Candle,Candles,42.68,1.2,4506,522,0.02,426,2023-09-11,Seattle,Monday,September,17818.0464
693,694,Pillar Candle,Candles,205.59,3.4,1243,576,0.49,327,2024-04-21,St. Louis,Sunday,April,34286.244300000006
694,695,Soy Candle,Candles,447.88,1.3,3388,323,0.09,1689,2023-06-20,Wichita,Tuesday,June,688387.0812
695,696,Soy Candle,Candles,175.28,4.8,4141,820,0.16,1912,2023-09-17,Pittsburgh,Sunday,September,281513.7024
696,697,Scented Candle,Candles,418.27,2.2,2163,629,0.31,1503,2023-08-12,Mission Viejo,Saturday,August,433775.26889999997
697,698,Beeswax Candle,Candles,232.55,2.6,2476,790,0.16,746,2023-08-04,Bakersfield,Friday,August,145725.132
698,699,Soy Candle,Candles,409.73,2.9,2829,333,0.03,347,2023-09-13,Baton Rouge,Wednesday,September,137911.0207
699,700,Beeswax Candle,Candles,231.35,2.4,3164,684,0.06,1240,2023-06-20,Omaha,Tuesday,June,269661.56
700,701,Soy Candle,Candles,310.85,3.5,243,505,0.03,1110,2023-11-08,Manhattan,Wednesday,November,334692.19500000007
701,702,Soy Candle,Candles,367.94,1.5,1192,329,0.24,390,2023-08-11,Tampa,Friday,August,109057.41600000001
702,703,Soy Candle,Candles,435.4,2.2,1211,929,0.02,643,2023-11-07,Manhattan,Tuesday,November,274362.95599999995
703,704,Pillar Candle,Candles,280.66,3.4,4552,188,0.29,1788,2023-08-25,Houston,Friday,August,356292.25680000003
704,705,Soy Candle,Candles,269.69,3.7,1869,376,0.2,507,2024-05-27,Bridgeport,Monday,May,109386.26400000001
705,706,Beeswax Candle,Candles,84.21,2.7,4516,528,0.26,941,2024-05-04,San Francisco,Saturday,May,58638.791399999995
706,707,Scented Candle,Candles,415.93,1.3,2155,267,0.41,1553,2024-03-14,Jacksonville,Thursday,March,381104.18110000005
707,708,Scented Candle,Candles,105.65,3.7,2430,441,0.49,1113,2023-10-19,New Haven,Thursday,October,59970.109500000006
708,709,Soy Candle,Candles,363.81,1.2,2645,18,0.26,606,2023-10-02,Houston,Monday,October,163146.9564
709,710,Scented Candle,Candles,15.14,4.6,1547,629,0.31,1446,2023-10-10,Miami,Tuesday,October,15105.7836
710,711,Scented Candle,Candles,16.32,1.9,746,701,0.18,769,2023-12-15,Fresno,Friday,December,10291.0656
711,712,Beeswax Candle,Candles,196.67,1.2,2306,134,0.45,1771,2023-12-09,Spokane,Saturday,December,191566.4135
712,713,Scented Candle,Candles,419.33,1.8,4675,890,0.29,880,2024-03-06,Madison,Wednesday,March,261997.38399999996
713,714,Scented Candle,Candles,43.37,1.9,4478,133,0.23,502,2023-12-10,Grand Rapids,Sunday,December,16764.2398
714,715,Scented Candle,Candles,212.93,4.8,3981,678,0.3,219,2023-12-16,Kansas City,Saturday,December,32642.169000000005
715,716,Beeswax Candle,Candles,244.38,1.1,3733,415,0.41,196,2024-05-01,Baton Rouge,Wednesday,May,28260.1032
716,717,Scented Candle,Candles,266.47,1.9,3878,889,0.04,924,2024-02-10,Tampa,Saturday,February,236369.54880000002
717,718,Beeswax Candle,Candles,80.05,4.0,28,974,0.3,1419,2024-02-22,San Antonio,Thursday,February,79513.665
718,719,Soy Candle,Candles,260.74,2.9,903,519,0.42,339,2023-12-20,Palm Bay,Wednesday,December,51266.6988
719,720,Pillar Candle,Candles,13.59,1.1,3087,332,0.5,8,2023-08-01,Allentown,Tuesday,August,54.36
720,721,Body Lotion,Bath and body,480.3,1.2,2062,838,0.02,1448,2023-09-08,San Antonio,Friday,September,681564.912
721,722,Body Scrub,Bath and body,267.2,2.8,2313,490,0.29,1735,2023-08-11,Bakersfield,Friday,August,329150.32
722,723,Body Scrub,Bath and body,492.18,4.2,1517,367,0.34,419,2023-09-07,Boise,Thursday,September,136107.4572
723,724,Bath Salts,Bath and body,348.46,3.9,3096,529,0.46,1578,2023-07-14,Philadelphia,Friday,July,296929.7352
724,725,Body Scrub,Bath and body,47.61,1.0,2226,55,0.21,110,2024-01-27,Richmond,Saturday,January,4137.309
725,726,Body Scrub,Bath and body,329.96,3.3,813,248,0.05,322,2024-06-06,New Orleans,Thursday,June,100934.764
726,727,Body Scrub,Bath and body,481.95,1.5,2476,268,0.08,147,2024-02-15,New York,Thursday,February,65178.918
727,728,Body Lotion,Bath and body,400.78,3.7,2038,812,0.24,1854,2024-03-28,Phoenix,Thursday,March,564715.0512
728,729,Bath Salts,Bath and body,224.16,3.5,3510,714,0.42,998,2023-08-08,Chicago,Tuesday,August,129752.7744
729,730,Body Lotion,Bath and body,438.41,4.3,1451,727,0.2,562,2023-11-11,Boston,Saturday,November,197109.136
730,731,Bath Salts,Bath and body,18.17,1.8,4534,731,0.21,698,2023-08-28,Mesa,Monday,August,10019.301400000002
731,732,Bath Salts,Bath and body,265.72,1.3,3197,176,0.48,1634,2024-03-06,Kansas City,Wednesday,March,225776.96960000004
732,733,Bath Salts,Bath and body,213.75,3.2,3916,637,0.26,309,2024-01-14,Cape Coral,Sunday,January,48876.075000000004
733,734,Body Scrub,Bath and body,320.07,4.1,684,557,0.01,1462,2023-11-11,Manhattan,Saturday,November,463262.9166
734,735,Shower Gel,Bath and body,222.69,1.5,3560,64,0.18,626,2024-04-09,Riverside,Tuesday,April,114311.23079999999
735,736,Bath Salts,Bath and body,247.06,2.7,1181,588,0.3,1878,2023-10-31,Bridgeport,Tuesday,October,324785.076
736,737,Shower Gel,Bath and body,241.15,3.2,4908,939,0.11,1906,2023-08-14,Boise,Monday,August,409072.391
737,738,Body Scrub,Bath and body,134.72,2.9,2387,346,0.13,648,2023-10-11,Buffalo,Wednesday,October,75949.7472
738,739,Shower Gel,Bath and body,212.08,1.8,4391,111,0.07,1200,2023-07-05,Port St. Lucie,Wednesday,July,236681.28000000003
739,740,Body Scrub,Bath and body,138.05,2.7,3472,27,0.26,1560,2024-04-15,Oakland,Monday,April,159364.92
740,741,Body Lotion,Bath and body,213.6,4.6,2597,901,0.01,1677,2023-07-26,Knoxville,Wednesday,July,354625.128
741,742,Body Scrub,Bath and body,73.01,3.3,1248,663,0.02,1983,2023-10-15,Bronx,Sunday,October,141883.25340000002
742,743,Body Scrub,Bath and body,209.61,3.1,2749,0,0.1,428,2024-02-07,New Orleans,Wednesday,February,80741.772
743,744,Bath Salts,Bath and body,298.17,2.3,220,914,0.4,1048,2024-05-27,Akron,Monday,May,187489.29599999997
744,745,Body Lotion,Bath and body,457.39,3.3,3986,480,0.13,1771,2023-06-18,Allentown,Sunday,June,704732.7903
745,746,Bath Salts,Bath and body,198.52,2.7,44,645,0.29,1093,2023-06-26,Baltimore,Monday,June,154057.47560000003
746,747,Shower Gel,Bath and body,49.97,1.4,1001,9,0.26,755,2023-09-12,Provo,Tuesday,September,27918.239
747,748,Body Scrub,Bath and body,17.16,2.4,478,14,0.19,1191,2024-06-03,Las Vegas,Monday,June,16554.4236
748,749,Shower Gel,Bath and body,401.34,4.7,271,142,0.08,1843,2024-04-04,Austin,Thursday,April,680496.0504
749,750,Bath Salts,Bath and body,334.66,4.2,622,769,0.41,771,2024-02-24,Little Rock,Saturday,February,152233.4874
750,751,Body Lotion,Bath and body,112.12,1.5,66,495,0.16,767,2024-06-03,Allentown,Monday,June,72236.67360000001
751,752,Body Lotion,Bath and body,135.53,1.9,3580,297,0.43,375,2024-01-23,Milwaukee,Tuesday,January,28969.5375
752,753,Body Scrub,Bath and body,184.72,4.6,72,307,0.26,1781,2023-08-05,Omaha,Saturday,August,243449.8768
753,754,Body Scrub,Bath and body,112.75,4.9,1174,668,0.15,178,2023-11-28,Ogden,Tuesday,November,17059.075
754,755,Bath Salts,Bath and body,84.17,1.6,787,747,0.03,492,2024-02-03,Miami,Saturday,February,40169.2908
755,756,Shower Gel,Bath and body,367.36,3.3,1129,374,0.25,697,2024-03-05,Allentown,Tuesday,March,192037.43999999997
756,757,Body Lotion,Bath and body,111.22,2.3,324,978,0.2,955,2023-07-30,Des Moines,Sunday,July,84972.08
757,758,Body Scrub,Bath and body,407.92,4.3,3086,216,0.16,1570,2023-12-12,Houston,Tuesday,December,537964.8960000001
758,759,Body Lotion,Bath and body,99.58,4.8,2352,984,0.45,1013,2023-10-24,Akron,Tuesday,October,55480.996999999996
759,760,Bath Salts,Bath and body,131.78,2.3,1577,272,0.15,972,2024-06-05,Philadelphia,Wednesday,June,108876.636
760,761,Dutch Oven,Cookware,394.69,2.1,4613,919,0.05,133,2023-09-01,San Jose,Friday,September,49869.08149999999
761,762,Frying Pan,Cookware,172.49,3.0,2378,537,0.12,893,2023-09-02,Bronx,Saturday,September,135549.5416
762,763,Dutch Oven,Cookware,96.79,1.0,687,20,0.34,1894,2023-11-03,Queens,Friday,November,120991.3716
763,764,Dutch Oven,Cookware,407.85,4.8,3797,58,0.4,1644,2024-01-07,Palm Bay,Sunday,January,402303.24
764,765,Dutch Oven,Cookware,50.16,3.6,3106,378,0.32,236,2024-02-29,Tulsa,Thursday,February,8049.6768
765,766,Dutch Oven,Cookware,361.56,2.9,966,171,0.1,1146,2023-07-17,Palm Bay,Monday,July,372912.984
766,767,Frying Pan,Cookware,278.97,1.8,2212,698,0.3,1762,2024-04-25,Fort Worth,Thursday,April,344081.59800000006
767,768,Grill Pan,Cookware,466.92,4.7,610,115,0.23,1391,2023-10-03,Salt Lake City,Tuesday,October,500104.00440000003
768,769,Saucepan,Cookware,187.86,4.5,3699,662,0.31,1525,2023-11-19,Reno,Sunday,November,197675.685
769,770,Frying Pan,Cookware,33.13,4.8,4657,803,0.12,1614,2023-12-05,Fresno,Tuesday,December,47055.20160000001
770,771,Dutch Oven,Cookware,433.11,1.5,351,700,0.07,1245,2023-10-15,Long Beach,Sunday,October,501476.4135
771,772,Saucepan,Cookware,488.13,2.5,2381,888,0.09,1105,2023-12-03,Salt Lake City,Sunday,December,490839.1215
772,773,Saucepan,Cookware,213.77,1.3,3639,93,0.21,596,2023-10-11,Houston,Wednesday,October,100651.46680000001
773,774,Frying Pan,Cookware,105.9,4.3,2681,127,0.21,1296,2023-07-12,New Haven,Wednesday,July,108424.656
774,775,Frying Pan,Cookware,32.57,4.7,1505,861,0.3,998,2023-07-23,Atlanta,Sunday,July,22753.402
775,776,Saucepan,Cookware,461.14,2.4,3236,487,0.24,1449,2023-12-10,Knoxville,Sunday,December,507825.81360000005
776,777,Frying Pan,Cookware,10.11,4.7,2721,438,0.38,250,2024-03-07,Dallas,Thursday,March,1567.05
777,778,Frying Pan,Cookware,364.16,1.9,512,215,0.15,124,2024-03-22,New Orleans,Friday,March,38382.464
778,779,Dutch Oven,Cookware,193.66,3.5,2331,105,0.06,227,2023-12-07,Virginia Beach,Thursday,December,41323.1708
779,780,Frying Pan,Cookware,62.93,1.9,2921,471,0.02,12,2024-05-25,Charlotte,Saturday,May,740.0568
780,781,Frying Pan,Cookware,177.21,2.8,294,188,0.25,1102,2024-01-18,Sacramento,Thursday,January,146464.065
781,782,Dutch Oven,Cookware,339.08,1.1,4961,825,0.02,70,2023-10-08,El Paso,Sunday,October,23260.887999999995
782,783,Frying Pan,Cookware,493.58,4.0,4565,505,0.27,493,2023-08-12,Bronx,Saturday,August,177634.5062
783,784,Grill Pan,Cookware,432.83,2.1,2521,845,0.43,1454,2023-07-16,Harrisburg,Sunday,July,358720.84739999997
784,785,Frying Pan,Cookware,125.03,4.3,3199,531,0.41,1957,2023-07-20,Louisville,Thursday,July,144363.38890000002
785,786,Saucepan,Cookware,476.18,1.5,1407,430,0.09,981,2023-07-29,Cape Coral,Saturday,July,425090.6478
786,787,Saucepan,Cookware,152.77,2.7,3605,458,0.45,1436,2024-05-01,Salt Lake City,Wednesday,May,120657.746
787,788,Frying Pan,Cookware,421.6,2.4,2449,758,0.5,1317,2023-11-18,Milwaukee,Saturday,November,277623.60000000003
788,789,Frying Pan,Cookware,458.75,3.9,1910,914,0.16,1505,2023-08-26,Oklahoma City,Saturday,August,579951.75
789,790,Frying Pan,Cookware,103.16,4.3,3548,709,0.04,178,2023-11-06,Minneapolis,Monday,November,17627.980799999998
790,791,Saucepan,Cookware,431.23,1.7,60,53,0.01,847,2024-04-08,Philadelphia,Monday,April,361599.2919
791,792,Grill Pan,Cookware,468.05,4.6,3960,698,0.44,1963,2023-12-14,Queens,Thursday,December,514518.004
792,793,Dutch Oven,Cookware,256.82,4.5,1004,451,0.38,1039,2023-07-21,Staten Island,Friday,July,165438.3076
793,794,Grill Pan,Cookware,348.71,1.7,124,80,0.25,1861,2024-01-14,Tulsa,Sunday,January,486711.9824999999
794,795,Grill Pan,Cookware,211.49,3.7,4846,500,0.2,210,2024-04-28,San Diego,Sunday,April,35530.32
795,796,Saucepan,Cookware,29.51,2.1,4486,846,0.48,793,2024-03-07,Providence,Thursday,March,12168.743600000002
796,797,Dutch Oven,Cookware,352.8,4.4,4280,68,0.07,1590,2024-03-07,Little Rock,Thursday,March,521685.36
797,798,Grill Pan,Cookware,490.82,2.5,1357,924,0.17,78,2024-04-06,Mission Viejo,Saturday,April,31775.686799999996
798,799,Dutch Oven,Cookware,320.3,2.8,2728,662,0.37,1337,2024-05-11,Bakersfield,Saturday,May,269791.89300000004
799,800,Dutch Oven,Cookware,406.05,1.3,3644,269,0.34,517,2024-03-01,Riverside,Friday,March,138552.381
800,801,Nail File,Nail care,82.77,3.4,3168,73,0.48,1705,2023-08-10,Salt Lake City,Thursday,August,73383.882
801,802,Nail Clippers,Nail care,467.15,3.3,3598,573,0.41,1744,2023-07-28,Salt Lake City,Friday,July,480678.66400000005
802,803,Nail File,Nail care,240.94,2.9,4734,291,0.26,12,2023-09-15,New Haven,Friday,September,2139.5472
803,804,Nail Polish,Nail care,345.1,1.1,2494,985,0.16,73,2024-05-18,Louisville,Saturday,May,21161.532
804,805,Nail Polish,Nail care,186.59,1.3,4136,428,0.27,365,2024-02-13,Memphis,Tuesday,February,49716.9055
805,806,Nail Polish,Nail care,53.98,4.6,3201,351,0.24,1341,2024-01-27,New Haven,Saturday,January,55014.256799999996
806,807,Nail Clippers,Nail care,463.77,1.6,2415,93,0.1,1738,2023-07-07,El Paso,Friday,July,725429.034
807,808,Nail Polish,Nail care,227.45,2.1,585,876,0.44,1577,2023-11-13,Provo,Monday,November,200865.644
808,809,Nail Polish,Nail care,303.69,1.8,3085,432,0.06,131,2023-07-10,Dayton,Monday,July,37396.3866
809,810,Cuticle Oil,Nail care,371.58,3.4,3276,78,0.25,987,2023-10-09,Mission Viejo,Monday,October,275062.09500000003
810,811,Cuticle Oil,Nail care,52.68,2.9,1177,153,0.13,1456,2023-07-10,San Antonio,Monday,July,66730.80960000001
811,812,Nail Clippers,Nail care,249.63,2.4,2857,786,0.28,1952,2024-03-28,Jacksonville,Thursday,March,350839.9872
812,813,Nail Polish,Nail care,162.97,3.9,4662,665,0.18,1331,2023-06-22,Virginia Beach,Thursday,June,177868.7174
813,814,Nail Polish,Nail care,304.68,2.4,4503,188,0.37,1152,2024-04-24,Nashville,Wednesday,April,221124.5568
814,815,Nail Polish,Nail care,206.92,3.7,2489,199,0.37,859,2024-01-30,Allentown,Tuesday,January,111978.8964
815,816,Nail Clippers,Nail care,245.34,3.6,1357,810,0.06,1357,2023-11-26,Bonita Springs,Sunday,November,312950.7972
816,817,Nail Polish,Nail care,376.82,2.9,3010,435,0.27,1945,2024-06-10,Allentown,Monday,June,535027.877
817,818,Nail File,Nail care,404.75,2.2,4825,555,0.27,1613,2023-11-09,Springfield,Thursday,November,476589.07749999996
818,819,Nail File,Nail care,228.9,1.5,1959,577,0.01,86,2024-03-25,Los Angeles,Monday,March,19488.546000000002
819,820,Nail Polish,Nail care,335.02,4.4,1299,698,0.47,1206,2023-09-18,Minneapolis,Monday,September,214138.08359999998
820,821,Nail Clippers,Nail care,387.18,4.9,2831,338,0.17,1532,2023-10-18,San Francisco,Wednesday,October,492322.6008
821,822,Nail File,Nail care,253.65,1.7,3089,523,0.42,1269,2023-11-03,Bakersfield,Friday,November,186691.47300000003
822,823,Nail Polish,Nail care,202.88,2.9,1797,83,0.43,618,2023-06-21,Reno,Wednesday,June,71466.5088
823,824,Nail Clippers,Nail care,184.49,3.7,142,191,0.41,580,2024-05-20,New Orleans,Monday,May,63132.478
824,825,Nail Polish,Nail care,272.32,3.5,4500,839,0.16,1290,2023-07-20,Bronx,Thursday,July,295085.952
825,826,Nail File,Nail care,336.79,2.7,3597,502,0.36,1675,2023-08-23,Harrisburg,Wednesday,August,361038.88000000006
826,827,Nail Clippers,Nail care,55.43,3.1,4729,912,0.06,957,2023-11-02,Albuquerque,Thursday,November,49863.7194
827,828,Cuticle Oil,Nail care,246.31,1.2,2985,396,0.35,1108,2023-11-11,Grand Rapids,Saturday,November,177392.462
828,829,Nail Polish,Nail care,485.21,3.9,641,11,0.38,865,2023-09-24,Tulsa,Sunday,September,260218.123
829,830,Nail Clippers,Nail care,170.91,2.9,2942,651,0.24,519,2023-10-06,Spokane,Friday,October,67413.7404
830,831,Cuticle Oil,Nail care,76.82,3.9,4564,211,0.13,803,2023-06-16,Tulsa,Friday,June,53667.220199999996
831,832,Nail Clippers,Nail care,258.28,4.4,853,660,0.07,477,2023-12-28,El Paso,Thursday,December,114575.59079999999
832,833,Nail Clippers,Nail care,462.1,3.0,4505,421,0.42,1724,2024-04-29,Virginia Beach,Monday,April,462063.03200000006
833,834,Nail File,Nail care,174.8,4.7,377,389,0.28,241,2023-08-23,Salt Lake City,Wednesday,August,30331.296
834,835,Nail Clippers,Nail care,169.06,3.7,69,852,0.14,38,2023-08-28,Queens,Monday,August,5524.880800000001
835,836,Cuticle Oil,Nail care,393.67,4.0,755,351,0.42,1321,2023-09-03,Houston,Sunday,September,301622.08060000004
836,837,Nail File,Nail care,257.41,4.1,3865,24,0.06,737,2024-04-16,Philadelphia,Tuesday,April,178328.49980000002
837,838,Nail Clippers,Nail care,218.23,2.5,2623,454,0.22,1236,2023-09-28,Denver,Thursday,September,210391.1784
838,839,Nail File,Nail care,59.28,2.6,595,802,0.43,1020,2023-10-10,Colorado Springs,Tuesday,October,34465.392
839,840,Nail File,Nail care,172.89,2.3,3964,541,0.18,905,2023-07-05,Ogden,Wednesday,July,128301.66899999998
840,841,Thongs,Underwear,496.7,4.5,3235,160,0.3,1831,2024-03-15,Pittsburgh,Friday,March,636620.39
841,842,Thongs,Underwear,425.61,3.7,4957,274,0.1,1274,2023-08-07,Raleigh,Monday,August,488004.426
842,843,Thongs,Underwear,165.84,4.7,1927,529,0.46,4,2023-12-13,Charleston,Wednesday,December,358.2144
843,844,Boxers,Underwear,165.52,1.9,2663,890,0.05,1278,2024-03-28,Reno,Thursday,March,200957.832
844,845,Briefs,Underwear,17.85,4.9,2636,484,0.3,1281,2024-02-06,Bronx,Tuesday,February,16006.095000000001
845,846,Boxers,Underwear,203.1,4.4,253,187,0.4,782,2024-06-07,Columbia,Friday,June,95294.51999999999
846,847,Panties,Underwear,450.63,3.5,654,361,0.24,1798,2024-05-03,Akron,Friday,May,615776.8824
847,848,Thongs,Underwear,341.44,2.2,3823,739,0.38,576,2024-06-01,Oklahoma City,Saturday,June,121935.0528
848,849,Thongs,Underwear,312.14,1.2,1244,852,0.23,236,2023-11-06,Atlanta,Monday,November,56722.0808
849,850,Panties,Underwear,112.46,1.5,989,188,0.49,615,2023-07-12,McAllen,Wednesday,July,35273.079
850,851,Panties,Underwear,20.29,1.1,4452,255,0.44,1755,2024-06-03,Cleveland,Monday,June,19941.012
851,852,Thongs,Underwear,207.49,3.5,4379,311,0.06,481,2023-10-30,Spokane,Monday,October,93814.5286
852,853,Boxers,Underwear,228.18,3.0,569,589,0.05,421,2023-07-24,Columbia,Monday,July,91260.591
853,854,Boxers,Underwear,172.76,3.8,1223,100,0.46,1609,2023-12-24,Denver,Sunday,December,150104.2536
854,855,Boxers,Underwear,125.44,2.2,220,594,0.12,521,2024-06-08,Indianapolis,Saturday,June,57511.731199999995
855,856,Panties,Underwear,324.96,3.9,4310,971,0.12,100,2024-06-03,Charleston,Monday,June,28596.479999999996
856,857,Boxers,Underwear,426.75,4.0,3134,632,0.16,104,2023-09-26,Birmingham,Tuesday,September,37280.880000000005
857,858,Boxers,Underwear,308.02,2.8,3099,681,0.46,1651,2024-04-04,Columbia,Thursday,April,274612.15079999994
858,859,Briefs,Underwear,242.41,1.7,2415,250,0.03,1954,2023-12-21,Cape Coral,Thursday,December,459459.0658
859,860,Briefs,Underwear,340.28,1.1,918,149,0.04,58,2023-07-24,San Francisco,Monday,July,18946.790399999998
860,861,Panties,Underwear,135.64,4.7,3815,246,0.4,1262,2023-12-27,Tucson,Wednesday,December,102706.60799999998
861,862,Thongs,Underwear,216.16,3.0,3799,688,0.36,1103,2023-12-10,Oklahoma City,Sunday,December,152591.6672
862,863,Panties,Underwear,361.51,2.8,4573,925,0.48,1237,2023-07-06,Washington,Thursday,July,232537.6924
863,864,Briefs,Underwear,432.85,2.9,587,310,0.02,707,2023-06-27,Baltimore,Tuesday,June,299904.451
864,865,Thongs,Underwear,109.96,4.3,4020,83,0.03,667,2024-05-27,Grand Rapids,Monday,May,71143.0204
865,866,Boxers,Underwear,206.83,3.0,2084,332,0.33,44,2023-11-19,Brooklyn,Sunday,November,6097.3484
866,867,Briefs,Underwear,261.46,3.9,18,364,0.1,1784,2024-02-16,Provo,Friday,February,419800.1759999999
867,868,Thongs,Underwear,194.17,4.3,4150,777,0.23,1320,2023-10-25,Provo,Wednesday,October,197354.38799999998
868,869,Boxers,Underwear,230.62,2.0,1467,127,0.03,391,2023-12-02,Bonita Springs,Saturday,December,87467.24740000001
869,870,Thongs,Underwear,481.09,3.5,4144,776,0.02,1081,2023-12-10,Oakland,Sunday,December,509657.12419999996
870,871,Briefs,Underwear,239.18,3.4,2194,483,0.28,1676,2023-07-14,Rochester,Friday,July,288623.2896
871,872,Thongs,Underwear,447.72,2.7,4016,803,0.24,1289,2024-03-09,Columbia,Saturday,March,438604.4208
872,873,Briefs,Underwear,455.34,4.1,2266,532,0.47,79,2023-08-05,Salt Lake City,Saturday,August,19065.0858
873,874,Briefs,Underwear,259.39,2.8,693,24,0.48,631,2023-09-09,Memphis,Saturday,September,85111.0468
874,875,Briefs,Underwear,168.92,4.8,4114,383,0.35,236,2023-09-09,Birmingham,Saturday,September,25912.328
875,876,Panties,Underwear,50.46,1.6,4734,236,0.26,54,2023-12-23,Birmingham,Saturday,December,2016.3816000000002
876,877,Boxers,Underwear,436.14,2.9,372,972,0.17,200,2023-07-11,Tampa,Tuesday,July,72399.23999999999
877,878,Boxers,Underwear,407.23,4.8,3189,702,0.31,314,2023-09-10,Washington,Sunday,September,88230.4518
878,879,Boxers,Underwear,16.96,2.0,574,573,0.35,1552,2023-07-23,Phoenix,Sunday,July,17109.248
879,880,Panties,Underwear,434.92,4.8,1104,550,0.2,428,2023-11-28,San Juan,Tuesday,November,148916.608
880,881,Oil Filter,Motor vehicle parts,254.18,3.4,1992,195,0.27,13,2023-07-23,Allentown,Sunday,July,2412.1682
881,882,Oil Filter,Motor vehicle parts,54.37,3.7,528,797,0.39,1634,2023-09-07,Raleigh,Thursday,September,54192.7538
882,883,Brake Pads,Motor vehicle parts,448.91,1.1,3336,270,0.02,1723,2023-11-11,Pittsburgh,Saturday,November,758002.4914
883,884,Spark Plugs,Motor vehicle parts,177.61,4.2,3392,724,0.11,640,2024-06-02,Long Beach,Sunday,June,101166.656
884,885,Spark Plugs,Motor vehicle parts,80.34,1.7,4198,891,0.26,1903,2024-05-16,Dayton,Thursday,May,113136.3948
885,886,Car Battery,Motor vehicle parts,433.08,1.6,988,81,0.43,821,2023-10-02,Denton,Monday,October,202668.44759999998
886,887,Oil Filter,Motor vehicle parts,192.3,1.4,2440,712,0.12,1278,2023-12-16,Louisville,Saturday,December,216268.27200000003
887,888,Spark Plugs,Motor vehicle parts,279.67,3.1,2205,3,0.42,959,2023-11-21,Fresno,Tuesday,November,155558.0474
888,889,Oil Filter,Motor vehicle parts,267.79,3.8,3350,815,0.37,677,2023-08-06,Virginia Beach,Sunday,August,114215.11290000001
889,890,Car Battery,Motor vehicle parts,412.66,1.6,1158,696,0.02,617,2024-01-31,Fresno,Wednesday,January,249518.99560000002
890,891,Car Battery,Motor vehicle parts,104.21,2.2,4681,462,0.29,121,2024-05-26,Concord,Sunday,May,8952.6811
891,892,Car Battery,Motor vehicle parts,208.5,1.0,2042,502,0.25,1697,2023-11-27,Philadelphia,Monday,November,265368.375
892,893,Oil Filter,Motor vehicle parts,302.11,4.0,417,555,0.34,325,2023-12-17,Bridgeport,Sunday,December,64802.59500000001
893,894,Brake Pads,Motor vehicle parts,235.56,1.9,2261,853,0.48,1602,2023-07-16,San Jose,Sunday,July,196230.90240000002
